0.64
0.621
0.657
0.634
0.544
0.592
0.566
0.595
0.727
0.762
0.759
0.692
0.711
0.707
0.431
0.722
0.755
0.755
0.666
0.708
0.683
0.452
0.712
0.76
0.744
0.65
0.704
0.695
0.487
0.664
0.694
0.679
0.607
0.656
0.632
0.445
0.705
0.729
0.73
0.631
0.674
0.661
0.641
0.608
0.652
0.619
0.539
0.603
0.569
0.594
0.73
0.766
0.765
0.69
0.711
0.695
0.431
0.715
0.754
0.751
0.652
0.7
0.688
0.452
0.711
0.749
0.739
0.653
0.698
0.682
0.486
0.673
0.698
0.67
0.595
0.657
0.621
0.446
0.699
0.722
0.719
0.633
0.681
0.658
0.64
0.647
0.647
0.615
0.553
0.611
0.544
0.595
0.737
0.758
0.739
0.65
0.722
0.702
0.751
0.718
0.752
0.73
0.62
0.707
0.67
0.451
0.723
0.745
0.727
0.615
0.71
0.657
0.488
0.68
0.691
0.689
0.56
0.657
0.633
0.445
0.715
0.731
0.707
0.596
0.688
0.636
0.64
0.647
0.647
0.615
0.553
0.611
0.544
0.595
0.737
0.758
0.739
0.65
0.722
0.702
0.751
0.718
0.752
0.73
0.62
0.707
0.67
0.451
0.723
0.745
0.727
0.615
0.71
0.657
0.488
0.68
0.691
0.689
0.56
0.657
0.633
0.445
0.715
0.731
0.707
0.596
0.688
0.636
