0.458
0.693
0.709
0.646
0.588
0.652
0.585
0.517
0.651
0.662
0.597
0.552
0.582
0.549
0.398
0.674
0.637
0.563
0.472
0.642
0.465
0.425
0.653
0.609
0.525
0.475
0.638
0.45
0.437
0.648
0.589
0.518
0.464
0.616
0.452
0.411
0.644
0.568
0.492
0.446
0.623
0.44
0.458
0.693
0.706
0.646
0.608
0.659
0.58
0.516
0.646
0.664
0.599
0.56
0.589
0.551
0.396
0.668
0.64
0.566
0.468
0.639
0.465
0.425
0.645
0.601
0.52
0.479
0.635
0.447
0.395
0.642
0.587
0.524
0.462
0.613
0.448
0.411
0.639
0.566
0.495
0.438
0.614
0.435
0.638
0.728
0.678
0.668
0.64
0.648
0.636
0.372
0.65
0.67
0.58
0.549
0.568
0.594
0.566
0.611
0.618
0.561
0.484
0.566
0.585
0.337
0.613
0.58
0.553
0.479
0.556
0.587
0.336
0.593
0.566
0.535
0.478
0.543
0.559
0.348
0.593
0.567
0.533
0.458
0.534
0.577
0.638
0.728
0.678
0.668
0.64
0.648
0.636
0.372
0.65
0.67
0.58
0.549
0.568
0.594
0.566
0.611
0.618
0.561
0.484
0.566
0.585
0.337
0.613
0.58
0.553
0.479
0.556
0.587
0.336
0.593
0.566
0.535
0.478
0.543
0.559
0.348
0.593
0.567
0.533
0.458
0.534
0.577
