0.638
0.759
0.773
0.731
0.674
0.755
0.724
0.595
0.898
0.786
0.746
0.691
0.892
0.765
0.431
0.909
0.771
0.71
0.627
0.897
0.821
0.451
0.906
0.754
0.696
0.627
0.897
0.746
0.466
0.885
0.743
0.703
0.594
0.874
0.788
0.445
0.908
0.733
0.669
0.595
0.899
0.823
0.638
0.756
0.765
0.732
0.669
0.763
0.698
0.595
0.89
0.782
0.743
0.682
0.876
0.821
0.431
0.894
0.765
0.711
0.609
0.891
0.822
0.45
0.899
0.752
0.695
0.597
0.889
0.82
0.494
0.873
0.723
0.685
0.577
0.862
0.803
0.445
0.892
0.73
0.657
0.558
0.884
0.813
0.756
0.765
0.732
0.669
0.763
0.698
0.899
0.752
0.695
0.597
0.889
0.82
0.494
0.873
0.723
0.685
0.577
0.862
0.803
0.445
0.892
0.73
0.897
0.746
0.466
0.885
0.743
0.703
0.594
0.874
0.788
0.445
0.902
0.733
0.669
0.595
0.899
0.823
0.638
0.756
0.674
0.755
0.724
0.595
0.898
0.786
0.695
0.597
0.889
0.82
0.494
0.873
0.723
0.685
0.577
0.862
0.803
0.445
0.892
0.73
0.657
0.558
0.884
0.813
0.756
0.765
0.732
0.466
0.885
0.743
0.703
0.594
0.874
0.788
0.463
0.901
0.733
0.669
0.595
0.899
0.899
0.752
0.695
0.697
